"id","ticker","date","closing_price","dividend","yield"
"1915","00741B.TWO","2022-01-18","28.85","0.4460","0.0155"
"1916","00741B.TWO","2022-04-20","29.56","0.4540","0.0154"
"1917","00741B.TWO","2022-07-18","28.99","0.6710","0.0231"
"1918","00741B.TWO","2022-10-19","30.94","0.8210","0.0265"
"1919","00741B.TWO","2023-01-31","30.48","0.5960","0.0196"
"1920","00741B.TWO","2023-04-21","30.90","0.5430","0.0176"
"1921","00741B.TWO","2023-07-18","31.86","0.4770","0.0150"
"1922","00741B.TWO","2023-10-19","32.73","0.5180","0.0158"
"1923","00741B.TWO","2024-01-17","33.83","0.4830","0.0143"
"1924","00741B.TWO","2024-04-18","34.85","0.4590","0.0132"
"1925","00741B.TWO","2024-07-16","36.29","0.4760","0.0131"
"1926","00741B.TWO","2024-08-16","36.35","0.2770","0.0076"
"1927","00741B.TWO","2024-09-18","36.44","0.2770","0.0076"
"1928","00741B.TWO","2024-10-17","36.92","0.2770","0.0075"
"1929","00741B.TWO","2024-11-18","37.56","0.2770","0.0074"
"1930","00741B.TWO","2024-12-17","37.70","0.2010","0.0053"
"1931","00741B.TWO","2025-01-17","38.32","0.2170","0.0057"
"1932","00741B.TWO","2025-02-19","38.39","0.2490","0.0065"
"1933","00741B.TWO","2025-03-18","38.27","0.2030","0.0053"
"1934","00741B.TWO","2025-04-23","37.35","0.2450","0.0066"
"1935","00741B.TWO","2025-05-19","35.33","0.2150","0.0061"
"1936","00741B.TWO","2025-06-17","34.75","0.1840","0.0053"
"1937","00741B.TWO","2025-07-16","34.89","0.1840","0.0053"
"1938","00741B.TWO","2025-08-18",NULL,"0.2030",NULL
"1992","00750B.TWO","2019-01-22","30.35","0.1900","0.0063"
"1993","00750B.TWO","2019-04-23","31.87","0.4400","0.0138"
"1994","00750B.TWO","2019-07-17","34.25","0.3180","0.0093"
"1995","00750B.TWO","2019-10-21","36.06","0.4900","0.0136"
"1996","00750B.TWO","2020-01-31","37.47","0.4300","0.0115"
"1997","00750B.TWO","2020-04-21","38.47","0.4380","0.0114"
"1998","00750B.TWO","2020-07-17","40.18","0.4200","0.0105"
"1999","00750B.TWO","2020-10-21","38.06","0.3200","0.0084"
"2000","00750B.TWO","2021-01-19","37.39","0.3250","0.0087"
"2001","00750B.TWO","2021-04-20","34.84","0.3410","0.0098"
"2002","00750B.TWO","2021-07-16","36.87","0.3500","0.0095"
"2003","00750B.TWO","2021-10-19","36.42","0.3300","0.0091"
"2004","00750B.TWO","2022-01-18","34.24","0.3200","0.0093"
"2005","00750B.TWO","2022-04-20","30.69","0.4000","0.0130"
"2006","00750B.TWO","2022-07-18","31.10","0.4500","0.0145"
"2007","00750B.TWO","2022-10-19","28.89","0.4400","0.0152"
"2008","00750B.TWO","2023-01-30","31.06","0.4220","0.0136"
"2009","00750B.TWO","2023-04-21","31.15","0.3700","0.0119"
"2010","00750B.TWO","2023-07-18","31.51","0.3900","0.0124"
"2011","00750B.TWO","2023-10-19","29.31","0.3950","0.0135"
"2012","00750B.TWO","2024-01-17","33.30","0.4000","0.0120"
"2013","00750B.TWO","2024-04-18","32.46","0.4350","0.0134"
"2014","00750B.TWO","2024-07-16","34.40","0.3800","0.0110"
"2015","00750B.TWO","2024-10-21","34.49","0.3700","0.0107"
"2016","00750B.TWO","2025-01-17","33.88","0.3950","0.0117"
"2017","00750B.TWO","2025-04-21","33.14","0.4350","0.0131"
"2018","00750B.TWO","2025-07-16",NULL,"0.4000",NULL
"2070","00755B.TWO","2019-02-26","31.26","0.1710","0.0055"
"2071","00755B.TWO","2019-05-16","33.03","0.3840","0.0116"
"2072","00755B.TWO","2019-08-15","37.88","0.3560","0.0094"
"2073","00755B.TWO","2019-11-18","35.91","0.3660","0.0102"
"2074","00755B.TWO","2020-02-18","37.62","0.3820","0.0102"
"2075","00755B.TWO","2020-05-19","36.77","0.3150","0.0086"
"2076","00755B.TWO","2020-08-18","39.42","0.3770","0.0096"
"2077","00755B.TWO","2020-11-17","37.85","0.3340","0.0088"
"2078","00755B.TWO","2021-02-25","34.74","0.3160","0.0091"
"2079","00755B.TWO","2021-05-18","34.57","0.3490","0.0101"
"2080","00755B.TWO","2021-08-17","36.89","0.3500","0.0095"
"2081","00755B.TWO","2021-11-16","36.36","0.3280","0.0090"
"2082","00755B.TWO","2022-02-22","33.16","0.3320","0.0100"
"2083","00755B.TWO","2022-05-18","29.97","0.3560","0.0119"
"2084","00755B.TWO","2022-11-16","28.57","0.4400","0.0154"
"2085","00755B.TWO","2023-02-16","29.78","0.4100","0.0138"
"2086","00755B.TWO","2023-05-17","29.88","0.4140","0.0139"
"2087","00755B.TWO","2023-08-16","29.80","0.4360","0.0146"
"2088","00755B.TWO","2023-11-16","29.22","0.4480","0.0153"
"2089","00755B.TWO","2024-02-27","31.31","0.4340","0.0139"
"2090","00755B.TWO","2024-05-17","31.98","0.4520","0.0141"
"2091","00755B.TWO","2024-08-21","33.75","0.4680","0.0139"
"2092","00755B.TWO","2024-11-21","33.44","0.4600","0.0138"
"2093","00755B.TWO","2025-02-18","33.29","0.4720","0.0142"
"2094","00755B.TWO","2025-05-19","29.78","0.4560","0.0153"
"2095","00755B.TWO","2025-08-18",NULL,"0.4350",NULL
"2122","00758B.TWO","2019-03-07","48.06","0.1000","0.0021"
"2123","00758B.TWO","2019-05-23","51.10","1.6300","0.0319"
"2124","00758B.TWO","2019-08-22","55.92","0.6450","0.0115"
"2125","00758B.TWO","2019-11-26","54.48","0.9940","0.0182"
"2126","00758B.TWO","2020-02-26","57.03","0.6590","0.0116"
"2127","00758B.TWO","2020-05-20","46.99","0.6400","0.0136"
"2128","00758B.TWO","2020-08-19","51.89","0.5850","0.0113"
"2129","00758B.TWO","2020-11-18","50.45","0.5300","0.0105"
"2130","00758B.TWO","2021-03-02","50.19","0.5300","0.0106"
"2131","00758B.TWO","2021-05-19","50.04","0.5200","0.0104"
"2132","00758B.TWO","2021-08-18","52.95","0.5100","0.0096"
"2133","00758B.TWO","2021-11-17","52.58","0.5100","0.0097"
"2134","00758B.TWO","2022-02-23","48.63","0.4900","0.0101"
"2135","00758B.TWO","2022-08-17","47.04","0.5500","0.0117"
"2136","00758B.TWO","2022-11-17","44.55","0.5900","0.0132"
"2137","00758B.TWO","2023-02-23","44.26","0.5700","0.0129"
"2138","00758B.TWO","2023-05-18","45.21","0.5600","0.0124"
"2139","00758B.TWO","2023-08-17","45.72","0.5800","0.0127"
"2140","00758B.TWO","2023-11-21","46.40","0.5900","0.0127"
"2141","00758B.TWO","2024-02-29","48.69","0.5900","0.0121"
"2142","00758B.TWO","2024-05-22","49.90","0.5900","0.0118"
"2143","00758B.TWO","2024-08-20","52.11","0.6000","0.0115"
"2144","00758B.TWO","2024-11-19","51.49","0.6000","0.0117"
"2145","00758B.TWO","2025-02-19","51.27","0.6200","0.0121"
"2146","00758B.TWO","2025-05-21","45.68","0.6100","0.0134"
"2147","00758B.TWO","2025-08-19",NULL,"0.5700",NULL
"2148","00759B.TWO","2019-03-07","48.65","0.1400","0.0029"
"2149","00759B.TWO","2019-05-23","52.37","1.8970","0.0362"
"2150","00759B.TWO","2019-08-22","59.43","0.5680","0.0096"
"2151","00759B.TWO","2019-11-26","58.71","0.4020","0.0068"
"2152","00759B.TWO","2020-02-26","61.83","0.5990","0.0097"
"2153","00759B.TWO","2020-05-20","62.15","0.5900","0.0095"
"2154","00759B.TWO","2020-08-19","64.84","0.5750","0.0089"
"2155","00759B.TWO","2020-11-18","62.20","0.5600","0.0090"
"2156","00759B.TWO","2021-03-02","58.14","0.5300","0.0091"
"2157","00759B.TWO","2021-05-19","56.49","0.5400","0.0096"
"2158","00759B.TWO","2021-08-18","60.85","0.5300","0.0087"
"2159","00759B.TWO","2021-11-17","59.12","0.5300","0.0090"
"2160","00759B.TWO","2022-02-23","54.26","0.5100","0.0094"
"2161","00759B.TWO","2022-08-17","52.05","0.5500","0.0106"
"2162","00759B.TWO","2022-11-17","49.56","0.6100","0.0123"
"2163","00759B.TWO","2023-02-23","48.56","0.5700","0.0117"
"2164","00759B.TWO","2023-05-18","50.22","0.5600","0.0112"
"2165","00759B.TWO","2023-08-17","50.03","0.5900","0.0118"
"2166","00759B.TWO","2023-11-21","50.12","0.6000","0.0120"
"2167","00759B.TWO","2024-02-29","52.57","0.6000","0.0114"
"2168","00759B.TWO","2024-05-22","53.56","0.6100","0.0114"
"2169","00759B.TWO","2024-08-20","56.25","0.6400","0.0114"
"2170","00759B.TWO","2024-11-19","55.07","0.6200","0.0113"
"2171","00759B.TWO","2025-02-19","55.13","0.6600","0.0120"
"2172","00759B.TWO","2025-05-21","49.37","0.6200","0.0126"
"2173","00759B.TWO","2025-08-19",NULL,"0.6000",NULL
"2227","00764B.TWO","2019-06-18","37.33","0.5650","0.0151"
"2228","00764B.TWO","2019-09-18","39.09","0.2460","0.0063"
"2229","00764B.TWO","2019-12-16","38.20","0.2330","0.0061"
"2230","00764B.TWO","2020-03-17","46.08","0.2740","0.0059"
"2231","00764B.TWO","2020-06-16","44.07","0.2560","0.0058"
"2232","00764B.TWO","2020-09-16","44.54","0.2430","0.0055"
"2233","00764B.TWO","2020-12-16","41.19","0.2200","0.0053"
"2234","00764B.TWO","2021-03-17","35.78","0.2260","0.0063"
"2235","00764B.TWO","2021-06-17","36.31","0.2110","0.0058"
"2236","00764B.TWO","2021-09-16","38.92","0.2210","0.0057"
"2237","00764B.TWO","2021-12-16","39.30","0.2130","0.0054"
"2238","00764B.TWO","2022-03-16","35.67","0.2080","0.0058"
"2239","00764B.TWO","2022-06-17","31.38","0.2270","0.0072"
"2240","00764B.TWO","2022-09-19","31.84","0.2370","0.0074"
"2241","00764B.TWO","2022-12-16","31.52","0.2550","0.0081"
"2242","00764B.TWO","2023-03-16","31.09","0.2510","0.0081"
"2243","00764B.TWO","2023-06-16","30.24","0.2900","0.0096"
"2244","00764B.TWO","2023-09-18","28.57","0.2610","0.0091"
"2245","00764B.TWO","2023-12-18","30.38","0.2510","0.0083"
"2246","00764B.TWO","2024-03-18","29.03","0.2090","0.0072"
"2247","00764B.TWO","2024-06-24","30.00","0.2660","0.0089"
"2248","00764B.TWO","2024-09-23","31.42","0.3620","0.0115"
"2249","00764B.TWO","2024-12-20","29.14","0.3620","0.0124"
"2250","00764B.TWO","2025-03-18","30.39","0.3620","0.0119"
"2251","00764B.TWO","2025-06-17",NULL,"0.3090",NULL
"2252","00770.TW","2020-01-30","18.25","0.7600","0.0416"
"2253","00770.TW","2021-01-19","22.94","0.3800","0.0166"
"2254","00770.TW","2022-01-18","27.23","1.9500","0.0716"
"2255","00770.TW","2023-01-30","22.39","2.8000","0.1251"
"2256","00770.TW","2024-01-17","33.85","4.0000","0.1182"
"2257","00770.TW","2025-01-17",NULL,"4.0000",NULL
"2258","00771.TW","2019-11-22","16.18","0.2500","0.0155"
"2259","00771.TW","2020-02-21","16.54","0.1800","0.0109"
"2260","00771.TW","2020-05-22","14.81","0.2100","0.0142"
"2261","00771.TW","2020-08-21","15.62","0.1700","0.0109"
"2262","00771.TW","2020-11-20","15.66","0.1800","0.0115"
"2263","00771.TW","2021-03-03","15.26","0.1700","0.0111"
"2264","00771.TW","2021-05-21","15.80","0.1800","0.0114"
"2265","00771.TW","2021-08-20","16.03","0.1800","0.0112"
"2266","00771.TW","2021-11-19","15.97","0.1900","0.0119"
"2267","00771.TW","2022-02-25","14.97","0.1800","0.0120"
"2268","00771.TW","2022-05-18","14.44","0.1800","0.0125"
"2269","00771.TW","2022-11-16","14.43","0.1900","0.0132"
"2270","00771.TW","2023-02-16","15.13","0.1800","0.0119"
"2271","00771.TW","2023-05-17","13.98","0.1800","0.0129"
"2272","00771.TW","2023-08-16","14.76","0.1900","0.0129"
"2273","00771.TW","2023-11-16","14.86","0.1800","0.0121"
"2274","00771.TW","2024-02-27","16.08","0.2000","0.0124"
"2275","00771.TW","2024-05-17","16.35","0.2100","0.0128"
"2276","00771.TW","2024-08-16","16.73","0.2200","0.0132"
"2277","00771.TW","2024-11-18","17.31","0.2200","0.0127"
"2278","00771.TW","2025-02-21","17.13","0.2200","0.0128"
"2279","00771.TW","2025-05-22","14.95","0.2200","0.0147"
"2280","00771.TW","2025-08-21",NULL,"0.2100",NULL
"2448","00778B.TWO","2019-06-20","34.86","0.2990","0.0086"
"2449","00778B.TWO","2019-09-19","36.67","0.4650","0.0127"
"2450","00778B.TWO","2019-12-18","37.43","0.3300","0.0088"
"2451","00778B.TWO","2020-03-18","35.50","0.4300","0.0121"
"2452","00778B.TWO","2020-06-17","39.12","0.4800","0.0123"
"2453","00778B.TWO","2020-09-17","39.56","0.3000","0.0076"
"2454","00778B.TWO","2020-12-16","38.85","0.3800","0.0098"
"2455","00778B.TWO","2021-03-17","35.72","0.3820","0.0107"
"2456","00778B.TWO","2021-06-17","36.65","0.3000","0.0082"
"2457","00778B.TWO","2021-09-16","38.58","0.3290","0.0085"
"2458","00778B.TWO","2021-12-16","37.75","0.3440","0.0091"
"2459","00778B.TWO","2022-03-16","32.98","0.3780","0.0115"
"2460","00778B.TWO","2022-06-17","30.71","0.3750","0.0122"
"2461","00778B.TWO","2022-09-19","30.92","0.3950","0.0128"
"2462","00778B.TWO","2022-12-16","31.63","0.4100","0.0130"
"2463","00778B.TWO","2023-03-16","30.91","0.3450","0.0112"
"2464","00778B.TWO","2023-06-16","31.25","0.4000","0.0128"
"2465","00778B.TWO","2023-09-18","31.40","0.4500","0.0143"
"2466","00778B.TWO","2023-12-18","34.31","0.4250","0.0124"
"2467","00778B.TWO","2024-03-18","33.88","0.4050","0.0120"
"2468","00778B.TWO","2024-06-20","34.69","0.4150","0.0120"
"2469","00778B.TWO","2024-09-19","36.89","0.4600","0.0125"
"2470","00778B.TWO","2024-12-17","35.58","0.4350","0.0122"
"2471","00778B.TWO","2025-01-17","34.83","0.1450","0.0042"
"2472","00778B.TWO","2025-02-18","35.38","0.1450","0.0041"
"2473","00778B.TWO","2025-03-18","35.64","0.1480","0.0042"
"2474","00778B.TWO","2025-04-21","33.56","0.1520","0.0045"
"2475","00778B.TWO","2025-05-19","31.57","0.1500","0.0048"
"2476","00778B.TWO","2025-06-17","31.47","0.1450","0.0046"
"2477","00778B.TWO","2025-07-16","31.57","0.1450","0.0046"
"2478","00778B.TWO","2025-08-18",NULL,"0.1400",NULL
"2479","00779B.TWO","2019-06-20","38.49","0.4200","0.0109"
"2480","00779B.TWO","2019-09-19","40.43","0.1050","0.0026"
"2481","00779B.TWO","2019-12-18","38.66","0.2100","0.0054"
"2482","00779B.TWO","2020-03-18","46.49","0.2550","0.0055"
"2483","00779B.TWO","2020-06-17","45.03","0.2650","0.0059"
"2484","00779B.TWO","2020-09-17","45.38","0.2000","0.0044"
"2485","00779B.TWO","2020-12-16","41.98","0.2300","0.0055"
"2486","00779B.TWO","2021-03-17","36.33","0.2400","0.0066"
"2487","00779B.TWO","2021-06-17","36.87","0.2400","0.0065"
"2488","00779B.TWO","2021-09-16","39.70","0.2500","0.0063"
"2489","00779B.TWO","2021-12-16","39.81","0.2200","0.0055"
"2490","00779B.TWO","2022-03-16","36.11","0.2200","0.0061"
"2491","00779B.TWO","2022-06-17","31.91","0.2250","0.0071"
"2492","00779B.TWO","2022-09-19","32.26","0.2000","0.0062"
"2493","00779B.TWO","2022-12-16","31.96","0.2500","0.0078"
"2494","00779B.TWO","2023-03-16","31.40","0.1750","0.0056"
"2495","00779B.TWO","2023-06-16","30.89","0.2700","0.0087"
"2496","00779B.TWO","2023-09-18","29.10","0.2500","0.0086"
"2497","00779B.TWO","2023-12-18","31.23","0.2550","0.0082"
"2498","00779B.TWO","2024-03-18","29.48","0.2500","0.0085"
"2499","00779B.TWO","2024-06-20","30.52","0.2850","0.0093"
"2500","00779B.TWO","2024-09-19","32.16","0.2830","0.0088"
"2501","00779B.TWO","2024-12-17","29.88","0.2850","0.0095"
"2502","00779B.TWO","2025-03-18","30.74","0.2800","0.0091"
"2503","00779B.TWO","2025-06-17",NULL,"0.2800",NULL
"2623","00786B.TWO","2019-11-22","34.07","1.0000","0.0294"
"2624","00786B.TWO","2020-02-21","35.98","0.3680","0.0102"
"2625","00786B.TWO","2020-05-19","33.75","0.3700","0.0110"
"2626","00786B.TWO","2020-08-18","36.49","0.3600","0.0099"
"2627","00786B.TWO","2020-11-17","35.30","0.3450","0.0098"
"2628","00786B.TWO","2021-02-25","32.68","0.3300","0.0101"
"2629","00786B.TWO","2021-05-18","32.58","0.3350","0.0103"
"2630","00786B.TWO","2021-08-17","34.47","0.3350","0.0097"
"2631","00786B.TWO","2021-11-16","33.73","0.3350","0.0099"
"2632","00786B.TWO","2022-02-22","31.03","0.3600","0.0116"
"2633","00786B.TWO","2022-05-18","28.59","0.4300","0.0150"
"2634","00786B.TWO","2022-11-16","27.51","0.5000","0.0182"
"2635","00786B.TWO","2023-02-16","28.81","0.4600","0.0160"
"2636","00786B.TWO","2023-05-17","28.80","0.4600","0.0160"
"2637","00786B.TWO","2023-08-16","29.38","0.4800","0.0163"
"2638","00786B.TWO","2023-11-16","29.04","0.4800","0.0165"
"2639","00786B.TWO","2024-02-27","31.06","0.5200","0.0167"
"2640","00786B.TWO","2024-05-17","31.87","0.5000","0.0157"
"2641","00786B.TWO","2024-08-16","33.49","0.5150","0.0154"
"2642","00786B.TWO","2024-11-18","32.89","0.4200","0.0128"
"2643","00786B.TWO","2025-02-21","32.97","0.4200","0.0127"
"2644","00786B.TWO","2025-05-22","29.10","0.4200","0.0144"
"2645","00786B.TWO","2025-08-21",NULL,"0.3900",NULL
"2646","00787B.TWO","2019-12-20","34.26","1.0300","0.0301"
"2647","00787B.TWO","2020-03-20","29.93","0.3660","0.0122"
"2648","00787B.TWO","2020-06-16","36.26","0.3510","0.0097"
"2649","00787B.TWO","2020-09-16","36.98","0.3450","0.0093"
"2650","00787B.TWO","2020-12-16","36.00","0.3350","0.0093"
"2651","00787B.TWO","2021-03-17","33.23","0.3700","0.0111"
"2652","00787B.TWO","2021-06-17","34.08","0.3200","0.0094"
"2653","00787B.TWO","2021-09-17","35.71","0.3300","0.0092"
"2654","00787B.TWO","2021-12-16","35.23","0.3400","0.0097"
"2655","00787B.TWO","2022-03-16","31.58","0.3800","0.0120"
"2656","00787B.TWO","2022-06-17","29.24","0.4200","0.0144"
"2657","00787B.TWO","2022-09-20","30.36","0.4500","0.0148"
"2658","00787B.TWO","2022-12-16","31.25","0.4700","0.0150"
"2659","00787B.TWO","2023-03-16","30.29","0.4700","0.0155"
"2660","00787B.TWO","2023-06-16","30.53","0.4400","0.0144"
"2661","00787B.TWO","2023-09-18","30.72","0.4700","0.0153"
"2662","00787B.TWO","2023-12-18","32.71","0.4600","0.0141"
"2663","00787B.TWO","2024-03-18","32.53","0.5200","0.0160"
"2664","00787B.TWO","2024-06-20","32.96","0.5500","0.0167"
"2665","00787B.TWO","2024-09-18","34.82","0.5000","0.0144"
"2666","00787B.TWO","2024-12-17","33.33","0.5000","0.0150"
"2667","00787B.TWO","2025-03-21","34.10","0.4800","0.0141"
"2668","00787B.TWO","2025-06-20",NULL,"0.4200",NULL
"2669","00788B.TWO","2019-10-23","33.49","0.7000","0.0209"
"2670","00788B.TWO","2020-01-31","34.54","0.3750","0.0109"
"2671","00788B.TWO","2020-04-23","35.21","0.3900","0.0111"
"2672","00788B.TWO","2020-07-16","36.47","0.3400","0.0093"
"2673","00788B.TWO","2020-10-21","34.62","0.3430","0.0099"
"2674","00788B.TWO","2021-01-19","33.91","0.3350","0.0099"
"2675","00788B.TWO","2021-04-20","32.59","0.3500","0.0107"
"2676","00788B.TWO","2021-07-16","33.78","0.3500","0.0104"
"2677","00788B.TWO","2021-10-19","33.39","0.3300","0.0099"
"2678","00788B.TWO","2022-01-18","31.95","0.3500","0.0110"
"2679","00788B.TWO","2022-04-20","28.74","0.3900","0.0136"
"2680","00788B.TWO","2022-10-19","26.20","0.4800","0.0183"
"2681","00788B.TWO","2023-01-31","27.92","0.4650","0.0167"
"2682","00788B.TWO","2023-04-21","28.18","0.4600","0.0163"
"2683","00788B.TWO","2023-07-18","27.99","0.4500","0.0161"
"2684","00788B.TWO","2023-10-19","26.03","0.4700","0.0181"
"2685","00788B.TWO","2024-01-17","29.06","0.4300","0.0148"
"2686","00788B.TWO","2024-04-18","28.77","0.4800","0.0167"
"2687","00788B.TWO","2024-07-16","30.28","0.4900","0.0162"
"2688","00788B.TWO","2024-10-17","31.50","0.4500","0.0143"
"2689","00788B.TWO","2025-01-17","30.27","0.4600","0.0152"
"2690","00788B.TWO","2025-04-23","29.70","0.4600","0.0155"
"2691","00788B.TWO","2025-07-21",NULL,"0.4000",NULL
"2692","00789B.TWO","2019-07-23","53.20","0.6640","0.0125"
"2693","00789B.TWO","2019-10-24","55.24","0.5330","0.0096"
"2694","00789B.TWO","2020-02-04","56.45","0.5530","0.0098"
"2695","00789B.TWO","2020-04-21","59.70","0.5250","0.0088"
"2696","00789B.TWO","2020-07-21","62.02","0.5200","0.0084"
"2697","00789B.TWO","2020-10-22","57.59","0.4980","0.0086"
"2698","00789B.TWO","2021-01-20","57.32","0.4830","0.0084"
"2699","00789B.TWO","2021-04-21","53.60","0.4730","0.0088"
"2700","00789B.TWO","2021-07-20","57.41","0.4400","0.0077"
"2701","00789B.TWO","2021-10-20","55.19","0.4500","0.0082"
"2702","00789B.TWO","2022-01-19","52.42","0.4350","0.0083"
"2703","00789B.TWO","2022-04-21","48.35","0.4350","0.0090"
"2704","00789B.TWO","2022-10-20","43.48","0.5100","0.0117"
"2705","00789B.TWO","2023-01-31","46.73","0.5490","0.0117"
"2706","00789B.TWO","2023-04-26","47.83","0.5360","0.0112"
"2707","00789B.TWO","2023-07-19","47.62","0.5620","0.0118"
"2708","00789B.TWO","2023-10-24","43.17","0.5860","0.0136"
"2709","00789B.TWO","2024-01-18","49.24","0.6050","0.0123"
"2710","00789B.TWO","2024-04-23","47.94","0.6050","0.0126"
"2711","00789B.TWO","2024-07-17","50.94","0.6260","0.0123"
"2712","00789B.TWO","2024-10-22","50.07","0.6000","0.0120"
"2713","00789B.TWO","2025-01-16","49.37","0.6200","0.0126"
"2714","00789B.TWO","2025-04-22","47.79","0.6200","0.0130"
"2715","00789B.TWO","2025-07-17",NULL,"0.5800",NULL
"2716","00790B.TWO","2019-07-23","52.92","0.7610","0.0144"
"2717","00790B.TWO","2019-10-24","55.70","0.5990","0.0108"
"2718","00790B.TWO","2020-02-04","56.55","0.6370","0.0113"
"2719","00790B.TWO","2020-04-21","55.68","0.5500","0.0099"
"2720","00790B.TWO","2020-07-21","59.17","0.5000","0.0085"
"2721","00790B.TWO","2020-10-22","56.66","0.4940","0.0087"
"2722","00790B.TWO","2021-01-20","56.53","0.4970","0.0088"
"2723","00790B.TWO","2021-04-21","53.87","0.4940","0.0092"
"2724","00790B.TWO","2021-07-20","56.94","0.4950","0.0087"
"2725","00790B.TWO","2021-10-20","54.79","0.4920","0.0090"
"2726","00790B.TWO","2022-01-19","52.58","0.4900","0.0093"
"2727","00790B.TWO","2022-04-21","48.86","0.5030","0.0103"
"2728","00790B.TWO","2022-10-20","44.30","0.5590","0.0126"
"2729","00790B.TWO","2023-01-31","48.49","0.5810","0.0120"
"2730","00790B.TWO","2023-04-26","48.79","0.5690","0.0117"
"2731","00790B.TWO","2023-07-19","48.91","0.5740","0.0117"
"2732","00790B.TWO","2023-10-24","46.28","0.5870","0.0127"
"2733","00790B.TWO","2024-01-18","51.73","0.6000","0.0116"
"2734","00790B.TWO","2024-04-23","52.53","0.5880","0.0112"
"2735","00790B.TWO","2024-07-17","55.48","0.5900","0.0106"
"2736","00790B.TWO","2024-10-22","55.68","0.6100","0.0110"
"2737","00790B.TWO","2025-01-16",NULL,"0.6100",NULL
"2738","00791B.TWO","2019-07-23","48.66","0.7280","0.0150"
"2739","00791B.TWO","2019-10-24","49.19","0.6280","0.0128"
"2740","00791B.TWO","2020-02-04","48.82","0.6780","0.0139"
"2741","00791B.TWO","2020-04-21","47.80","0.6340","0.0133"
"2742","00791B.TWO","2020-07-21","48.67","0.6210","0.0128"
"2743","00791B.TWO","2020-10-22","48.02","0.6150","0.0128"
"2744","00791B.TWO","2021-01-20","47.48","0.6010","0.0127"
"2745","00791B.TWO","2021-04-21","47.59","0.5790","0.0122"
"2746","00791B.TWO","2021-07-20","47.85","0.5590","0.0117"
"2747","00791B.TWO","2021-10-20","47.71","0.5430","0.0114"
"2748","00791B.TWO","2022-01-19","46.46","0.5450","0.0117"
"2749","00791B.TWO","2022-04-21","44.70","0.5430","0.0121"
"2750","00791B.TWO","2022-06-21","45.09","0.2400","0.0053"
"2751","00791B.TWO","2022-10-20","47.74","0.5340","0.0112"
"2752","00791B.TWO","2023-01-31","46.92","0.5340","0.0114"
"2753","00791B.TWO","2023-04-26","48.24","0.5090","0.0106"
"2754","00791B.TWO","2023-07-19","49.04","0.5220","0.0106"
"2755","00791B.TWO","2023-10-24","51.01","0.5290","0.0104"
"2756","00791B.TWO","2024-01-18","51.33","0.5500","0.0107"
"2757","00791B.TWO","2024-04-23","53.31","0.5440","0.0102"
"2758","00791B.TWO","2024-07-17","54.60","0.5560","0.0102"
"2759","00791B.TWO","2024-10-22","54.80","0.5620","0.0103"
"2760","00791B.TWO","2025-01-16","56.71","0.5720","0.0101"
"2761","00791B.TWO","2025-04-22","56.60","0.5860","0.0104"
"2762","00791B.TWO","2025-07-17",NULL,"0.5500",NULL
"2836","00795B.TWO","2019-08-22","37.80","0.7040","0.0186"
"2837","00795B.TWO","2019-11-25","35.68","0.6880","0.0193"
"2838","00795B.TWO","2020-02-24","37.97","0.2250","0.0059"
"2839","00795B.TWO","2020-05-19","41.04","0.1580","0.0038"
"2840","00795B.TWO","2020-08-18","40.71","0.1460","0.0036"
"2841","00795B.TWO","2020-11-17","37.94","0.2280","0.0060"
"2842","00795B.TWO","2021-02-25","33.26","0.2790","0.0084"
"2843","00795B.TWO","2021-05-18","32.66","0.2440","0.0075"
"2844","00795B.TWO","2021-08-17","35.44","0.2650","0.0075"
"2845","00795B.TWO","2021-11-16","34.86","0.2380","0.0068"
"2846","00795B.TWO","2022-02-22","33.58","0.2380","0.0071"
"2847","00795B.TWO","2022-05-18","29.60","0.1970","0.0067"
"2848","00795B.TWO","2022-11-16","27.05","0.3380","0.0125"
"2849","00795B.TWO","2023-02-16","27.66","0.2960","0.0107"
"2850","00795B.TWO","2023-05-17","28.30","0.2500","0.0088"
"2851","00795B.TWO","2023-08-16","27.17","0.2730","0.0100"
"2852","00795B.TWO","2023-11-16","25.84","0.2800","0.0108"
"2853","00795B.TWO","2024-02-27","27.08","0.3500","0.0129"
"2854","00795B.TWO","2024-05-17","27.39","0.3800","0.0139"
"2855","00795B.TWO","2024-08-16","29.33","0.4000","0.0136"
"2856","00795B.TWO","2024-09-18","30.65","0.5000","0.0163"
"2857","00795B.TWO","2024-11-18","28.02","0.4000","0.0143"
"2858","00795B.TWO","2025-02-18","28.12","0.3800","0.0135"
"2859","00795B.TWO","2025-05-19","25.15","0.3800","0.0151"
"2860","00795B.TWO","2025-08-18",NULL,"0.3600",NULL
"2888","00830.TW","2021-01-19","21.40","0.3200","0.0150"
"2889","00830.TW","2022-01-18","27.16","2.8000","0.1031"
"2890","00830.TW","2023-01-30","22.47","0.1200","0.0053"
"2891","00830.TW","2024-01-17","33.28","1.5100","0.0454"
"2892","00830.TW","2025-01-17",NULL,"3.9600",NULL
"2893","00834B.TWO","2019-10-21","34.39","0.3900","0.0113"
"2894","00834B.TWO","2020-01-30","36.04","0.3400","0.0094"
"2895","00834B.TWO","2020-04-22","35.50","0.3500","0.0099"
"2896","00834B.TWO","2020-07-27","38.37","0.3800","0.0099"
